#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
  113000   0.90346598    13.138379    14.041845   -5.3338103   -4.8425061    18.453375  0.018814076 -0.006725486   0.60238595    20.118678    8143.2607 
  114000    0.8996508    13.123133    14.022783   -5.3542006   -4.8620745    18.457671  0.019662244 -0.068200077   0.59984218    20.101114     8121.951 
  115000   0.90325406    13.109049    14.012303   -5.3611697   -4.8684717     18.45262  0.017598469   0.20594906   0.60224466    20.087537    8105.5047 
  116000   0.89433948    13.105127    13.999467   -5.3678147   -4.8759699    18.452938  0.020004116  0.027516997   0.59630086    20.094109    8113.4628 
  117000   0.91634848    13.115444    14.031792   -5.3585566    -4.864455    18.455763  0.018237334 -0.032459098   0.61097536     20.10781    8130.0705 
  118000   0.90289001    13.113924    14.016814   -5.3597428   -4.8643099    18.454739  0.018927278  0.071301386   0.60200192    20.099203    8119.6349 
  119000   0.89083026     13.09895     13.98978   -5.3631436   -4.8659095    18.445328  0.016765721   0.12956807   0.59396108    20.089265    8107.5973 
  120000   0.90799213    13.118323    14.026315   -5.3499777   -4.8550666    18.451155  0.017145782  0.081063673   0.60540376    20.102295    8123.3832 
  121000   0.89678781    13.124702     14.02149   -5.3474681   -4.8521318    18.455041  0.017129806   0.22872898   0.59793328      20.1014    8122.2975 
  122000   0.90158941    13.112148    14.013737   -5.3573328   -4.8683622    18.450607  0.018873405 -0.064152429   0.60113475    20.102565    8123.7104 
  123000   0.88992025    13.116694    14.006614   -5.3604895   -4.8654377    18.458192  0.018991215  0.088986822   0.59335434    20.102479    8123.6066 
  124000   0.91265776     13.11209    14.024748    -5.357053   -4.8615984    18.450531   0.01861186   0.05900419   0.60851457    20.097143    8117.1391 
  125000   0.90521861    13.127554    14.032772   -5.3498352   -4.8553163    18.458143  0.019245607   0.14562621   0.60355452    20.107879    8130.1544 
  126000   0.89328529      13.1193    14.012585   -5.3500263   -4.8593281    18.449509  0.019817789  -0.03961893   0.59559798    20.112471     8135.726 
  127000   0.90634443    13.128668    14.035013   -5.3370592   -4.8477084    18.445481  0.020246966  -0.02413599   0.60430516    20.119578    8144.3528 
  128000    0.8999544     13.13919    14.039144   -5.3396299   -4.8472567    18.459527  0.019292485 -0.068275025    0.6000446    20.118401    8142.9234 
  129000   0.91059478    13.120933    14.031528     -5.34842    -4.854548    18.450684  0.018669615  0.018701363   0.60713908    20.112619    8135.9049 
  130000   0.88425306    13.139161    14.023414   -5.3396163   -4.8470856    18.458633  0.020143773  0.044692611   0.58957574    20.101951    8122.9661 
