#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
   68000   0.74232545     12.91445    13.656775   -5.5631257    18.404902  0.072673175 -0.058800488    0.4949455    19.947118    7936.7093 
   69000   0.75061029    12.911385    13.661996   -5.5684891    18.407432  0.072442687 -0.038053438   0.50046942    19.946347    7935.7896 
   70000   0.76257617    12.899515    13.662091   -5.5780096    18.406265  0.071259819   0.13478103   0.50844767    19.942656    7931.3849 
   71000   0.73960501    12.893143    13.632748   -5.5800736    18.403371  0.069845793   0.14500237   0.49313165    19.924234    7909.4245 
   72000   0.75210552    12.902006    13.654111   -5.5752991    18.406491   0.07081406   0.11049225   0.50146636    19.938611    7926.5587 
   73000   0.74831765    12.915117    13.663434   -5.5674302    18.411635  0.070912261 -0.019769951    0.4989408    19.950005    7940.1559 
   74000    0.7376938    12.902442    13.640136   -5.5761635    18.406981  0.071624695  -0.07442237   0.49185735    19.933696    7920.6984 
   75000   0.74840008    12.901854    13.650254   -5.5798016    18.411234  0.070421824 -0.038740835   0.49899576    19.936415    7923.9398 
   76000   0.75101742    12.907567    13.658584   -5.5680394    18.405289  0.070317101 -0.043827773   0.50074087     19.93163    7918.2362 
   77000     0.752822    12.898731    13.651553   -5.5827096    18.413448  0.067993199   0.25395376   0.50194408    19.916175    7899.8315 
   78000   0.74352394    12.891275    13.634799   -5.5782531    18.400048  0.069480326  0.065710396    0.4957446    19.920218    7904.6429 
   79000   0.75513066    12.892457    13.647588   -5.5830141    18.405922  0.069549676  -0.06150795   0.50348337     19.93596    7923.3982 
   80000   0.75168929    12.895244    13.646934   -5.5804441     18.40641  0.069278888  0.034808125   0.50118884    19.938874    7926.8722 
   81000   0.74356267    12.890367     13.63393   -5.5871761    18.409201  0.068342171 -0.082176275   0.49577041    19.933354     7920.291 
   82000   0.74326747    12.898178    13.641445   -5.5762918    18.407816  0.066653166 -0.057612596   0.49557359    19.928596    7914.6212 
   83000   0.74795003    12.903007    13.650957    -5.572591    18.408628  0.066969315  -0.10730188   0.49869569    19.939521    7927.6441 
   84000    0.7500744     12.87537    13.625445   -5.5927882    18.401237  0.066921277  -0.11878314   0.50011211     19.93506    7922.3253 
   85000     0.751941    12.888036    13.639977   -5.5826769    18.401196  0.069517304 -0.071831759   0.50135667    19.937834    7925.6324 
   86000   0.75686744    12.892922    13.649789    -5.577823    18.403367  0.067377058 -0.034377888   0.50464137    19.932407    7919.1619 
   87000   0.75117118    12.886877    13.638048   -5.5835778    18.401671  0.068783907    0.1217505   0.50084339    19.920957    7905.5233 
   88000   0.75223469     12.88774    13.639975   -5.5863609    18.406946  0.067155004 -0.012359626   0.50155249    19.932712    7919.5256 
   89000   0.75107808    12.895672     13.64675   -5.5783516    18.406907  0.067116666 -0.032405262   0.50078131    19.931049     7917.544 
   90000   0.75009723    12.884303      13.6344   -5.5877423    18.406266  0.065779074  0.077730793   0.50012733    19.923134    7908.1146 
